,Growth,Discount,Risk_Premium
2016-08-01,-5.929613734684467,-0.0003726317357973796,-2.7567896731692922
2016-09-01,-6.123513025969953,-0.05551642019527614,-2.6245050871446636
2016-10-01,-6.188178025615185,-0.006048626513493083,-2.5442026419305197
2016-11-01,-6.3871952371517065,-0.28463134435541104,-2.496648956107459
2016-12-01,-6.151093161659455,0.05233523339727081,-2.5657206372898713
2017-01-01,-6.02140097271367,0.20854851882221281,-2.622281031964185
2017-02-01,-5.912780483653431,-0.007489776651302238,-2.9347280132904947
2017-03-01,-6.02272221572987,-0.31646164560095497,-3.044696032585733
2017-04-01,-6.05033346741,-0.4680766347441169,-3.1140355636653734
2017-05-01,-5.912393912284983,-0.43251123494712485,-3.3394846819194957
2017-06-01,-5.971982385691502,-0.5414689753361388,-3.3858685819471175
2017-07-01,-6.254518878027955,-0.8292257955145351,-3.2953443981584423
2017-08-01,-6.257897150881335,-0.8301635853030824,-3.35599494504402
2017-09-01,-6.0544382057984185,-0.5932597013203862,-3.4805900916911927
2017-10-01,-6.147997554178431,-0.7243697946023234,-3.5594012237505006
2017-11-01,-5.884396586239112,-0.4783358883137395,-3.732617702313262
2017-12-01,-6.0066118458101405,-0.5503113857737376,-3.6616981271477025
2018-01-01,-6.245966070481014,-0.756571938965354,-3.590484535064315
2018-02-01,-6.239483001445894,-0.6806706024092535,-3.642795888154633
2018-03-01,-6.152895171349514,-0.48959869954665114,-3.5962767338793467
2018-04-01,-6.451955673999125,-0.6733142694809313,-3.3504144107918967
2018-05-01,-6.480875635116379,-1.124828932729331,-3.3666764719843005
2018-06-01,-6.389778401864674,-1.140326216747891,-3.427577530860878
2018-07-01,-6.629322722864979,-1.3972305491069663,-3.341175872401112
2018-08-01,-6.729136789227152,-1.282311628654973,-3.1942227321688614
2018-09-01,-6.592838615483293,-1.1484695475824145,-3.2918313593420256
2018-10-01,-6.816823910599422,-1.2605759345337013,-3.1155108039573727
2018-11-01,-6.858048514886761,-0.9684840243516103,-2.9033884752809964
2018-12-01,-6.8905056285762285,-0.6832545205826226,-2.6229398334090277
2019-01-01,-6.6467495179296225,-0.2382558796198753,-2.540073231880768
2019-02-01,-6.51733634939819,-0.02137166059913148,-2.2389185744301217
2019-03-01,-6.633681953255885,0.032569983582069306,-1.952418311368486
